Date,Close,High,Low,Open,Volume,SMA_short,SMA_long,Signal,Return,Strategy_Return
2023-04-24,163.46498107910156,163.73193954278202,162.04122272168698,163.13870186497232,41949600,160.1685905456543,154.12585021972657,1,0.000605154206442915,0.000605154206442915
2023-04-13,163.69236755371094,163.92966562076376,159.59907018867185,159.80670788317548,68445600,160.55962905883788,154.4985971069336,1,0.0013910409012884983,0.0013910409012884983
2023-04-04,163.7615966796875,164.95793868784338,163.24745837486338,164.72065569074036,46278300,160.94522933959962,154.85888641357423,1,0.00042292213748962304,0.00042292213748962304
2023-05-04,163.9197998046875,165.15569918374248,162.45649916415186,163.02995828643287,81235400,161.3164939880371,155.21225524902343,1,0.0009660575385659342,0.0009660575385659342
2024-04-19,164.00949096679688,165.40108058085156,163.09501562510533,165.21223390744998,68149400,161.66010971069335,155.5563442993164,1,0.0005471649075721174,0.0005471649075721174
2023-04-03,164.2954864501953,164.4141279400383,162.36748680694973,162.41692578993744,56976200,162.00072326660157,155.90575714111327,1,0.001743773983521102,0.001743773983521102
2023-04-18,164.59213256835938,165.5215312907478,163.78137535549732,164.2263111895451,49923000,162.31563186645508,156.25299560546875,1,0.0018055646236756484,0.0018055646236756484
2023-04-20,164.77008056640625,165.9763194310247,163.69238005042013,164.21640012100644,52456400,162.63202056884765,156.5941033935547,1,0.0010811452240766517,0.0010811452240766517
2024-04-22,164.84442138671875,166.25589498596477,163.7808527253039,164.52635030592455,48116400,162.92642059326172,156.91553955078126,1,0.00045117912218617384,0.00045117912218617384
2023-10-26,165.45875549316406,169.91025482669738,164.24921696829185,168.90890687614655,70625300,163.25005416870118,157.24688995361328,1,0.003726750964802905,0.003726750964802905
2023-05-03,165.56103515625,168.99189215573168,165.2743132122935,167.58791263315675,65136000,163.51799545288085,157.58028411865234,1,0.000618158058671936,0.000618158058671936
2023-04-19,165.739013671875,166.26303367049857,163.67257896146242,163.9296556234232,47720200,163.7785217285156,157.9162503051758,1,0.0010750024331331876,0.0010750024331331876
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800,163.97779006958007,158.24808166503905,1,0.0009595951784369117,0.0009595951784369117
2024-04-18,166.03721618652344,167.62761710838,165.55016746918514,167.02127846323074,43122900,164.18401641845702,158.58230010986327,1,0.0008388293364005595,0.0008388293364005595
2023-04-27,166.51022338867188,166.65852525119462,163.32654598880194,163.32654598880194,64902300,164.41339874267578,158.9167105102539,1,0.002848802292716446,0.002848802292716446
2023-05-02,166.6387481689453,168.42834281753628,165.65002884530062,168.1712661379265,48425700,164.60520935058594,159.25168823242188,1,0.0007718732078896284,0.0007718732078896284
2024-04-10,166.77279663085938,168.0749301271986,166.1068205360595,167.78667770328389,49709300,164.79185791015624,159.58759857177733,1,0.0008044255215968743,0.0008044255215968743
2023-10-27,166.77731323242188,167.51097229217433,165.39923475234787,165.47855047188273,58499100,164.9727981567383,159.90656158447266,1,2.7082363873054405e-05,2.7082363873054405e-05
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200,165.1550552368164,160.22901763916016,1,0.0012840901459645337,0.0012840901459645337
2024-04-08,167.43878173828125,168.1842794442996,167.23005087422234,168.01530178433154,37425500,165.3586883544922,160.5548825073242,1,0.00267864819960395,0.00267864819960395
2023-05-01,167.6769256591797,168.52722497825897,166.7376452115908,167.37042504765017,52472900,165.56928558349608,160.88313751220704,1,0.0014222745676129023,0.0014222745676129023
2023-04-28,167.76588439941406,167.9339799574928,165.9862017200745,166.589321099478,55275900,165.77296142578126,161.20901885986328,1,0.0005305365653900385,0.0005305365653900385
2024-04-04,167.8065643310547,170.88794562795422,167.8065643310547,169.2677258236611,53704400,165.9752098083496,161.52562866210937,1,0.00024248035759022457,0.00024248035759022457
2024-04-02,167.82643127441406,168.3234297194346,167.22009256480143,168.0649959882119,49329500,166.17054138183593,161.84026336669922,1,0.00011839193203533327,0.00011839193203533327
2024-03-07,167.9854736328125,169.70508399774383,167.47854068144582,168.13456709874717,71765100,166.3693405151367,162.15768280029297,1,0.0009476597767748007,0.0009476597767748007
2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800,166.554833984375,162.46730438232422,1,0.00011835667524384696,0.00011835667524384696
2024-03-06,168.104736328125,170.21201988746688,167.6673753032203,170.03309257401145,68587700,166.73046417236327,162.7759521484375,1,0.0005915316965352524,0.0005915316965352524
2024-05-01,168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100,166.90614395141603,163.07659576416015,1,0.001064454358898459,0.001064454358898459
2024-04-26,168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400,167.07810668945314,163.3707141113281,1,0.0,0.0
2024-04-16,168.36318969726562,172.71688554496447,167.2598525976239,170.71895735574867,73711200,167.22332839965821,163.65613891601564,1,0.0004724971050371618,0.0004724971050371618
2024-04-05,168.56199645996094,169.36713152382467,167.9357735582051,168.5719309687928,42104800,167.37337646484374,163.91489013671875,1,0.0011808208376948848,0.0011808208376948848
2024-04-03,168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700,167.51800384521485,164.1700894165039,1,0.00041269574872693227,0.00041269574872693227
2024-04-09,168.6514434814453,169.05898582949538,167.33937552823474,167.68726532493085,42373800,167.65567321777343,164.42212646484376,1,0.00011790320861404524,0.00011790320861404524
2024-03-26,168.6912078857422,170.39093396328443,168.56198344496033,168.97946029150032,57388400,167.7883728027344,164.66606048583984,1,0.0002357786181725885,0.0002357786181725885
2023-10-30,168.82957458496094,169.70203248533966,167.42175441803172,167.57047708446643,51131000,167.90434036254882,164.89990844726563,1,0.0008202365787342014,0.0008202365787342014
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300,168.01590957641602,165.1276467895508,1,0.00024022960093228463,0.00024022960093228463
2023-09-27,168.9683837890625,171.5560010147378,167.6002289663342,171.13960475321795,66921800,168.12568893432618,165.34113525390626,1,0.0005818159869370731,0.0005818159869370731
2024-04-01,169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500,168.23728790283204,165.55247497558594,1,0.00024210927842949204,0.00024210927842949204
2024-03-05,169.0987548828125,171.00722719097524,168.60175641192043,169.73491231886675,95132400,168.34265213012696,165.75532165527343,1,0.0005293334993350385,0.0005293334993350385
2023-09-28,169.2261505126953,170.5546549284134,166.18247183150447,167.88772217595067,56294400,168.43202056884766,165.96012298583983,1,0.0007533800587182782,0.0007533800587182782
2023-10-31,169.3054656982422,169.43434051981868,166.4600687836398,167.89764555846892,44846000,168.5134475708008,166.14218811035155,1,0.00046869343364819294,0.00046869343364819294
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800,168.59052734375,166.31776794433594,1,1.1896604447780845e-05,1.1896604447780845e-05
2023-10-25,169.6326446533203,171.57582713235345,169.1864917714858,170.40595412753765,57157000,168.68183135986328,166.47216705322265,1,0.0019205577638614635,0.0019205577638614635
2024-03-08,169.70509338378906,172.65726551008456,167.9258455340773,167.98548292374957,76267000,168.77576446533203,166.62801513671874,1,0.00042709191156453663,0.00042709191156453663
2023-09-29,169.74171447753906,171.58576377459906,168.87916528625075,170.5447655196905,51861100,168.86357650756835,166.7843978881836,1,0.0002157925435224417,0.0002157925435224417
2024-03-25,169.82437133789062,170.90782428626645,168.43276661931924,169.54605342761408,54288300,168.95452728271485,166.92483459472658,1,0.00048695667182330205,0.00048695667182330205
2023-05-09,169.83233642578125,171.58235891028352,169.66425593732595,171.09789605728315,45326900,169.04090728759766,167.0606848144531,1,4.690191300493751e-05,4.690191300493751e-05
2023-05-23,169.8593292236328,171.66129487805824,169.58210606257185,171.4137731194303,50747300,169.11968994140625,167.19470123291015,1,0.00015893791735810403,0.00015893791735810403
2024-03-13,170.10269165039062,172.1503228051375,169.73490248954016,171.73284593382695,52488700,169.21064071655275,167.32982849121095,1,0.0014327292346563159,0.0014327292346563159
2023-05-24,170.13656616210938,170.71081850153183,168.82965902663756,169.39400082609367,45143500,169.29930953979493,167.46523742675782,1,0.00019914153850297822,0.00019914153850297822
2024-03-21,170.3412322998047,176.42450322724187,169.81441519205438,175.98714219427453,106181300,169.3882713317871,167.60276245117188,1,0.001202952089089937,0.001202952089089937
2023-05-15,170.36427307128906,171.49297161869612,169.77021484316816,171.44346424843133,37266700,169.47490692138672,167.73620056152345,1,0.00013526244452566338,0.00013526244452566338
2023-05-16,170.36427307128906,171.42365827881974,170.09694535788182,170.28506430037106,42110300,169.5605484008789,167.86825408935547,1,0.0,0.0
2024-03-28,170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700,169.6485168457031,167.99886962890625,1,0.0005065833897075489,0.0005065833897075489
2023-09-26,170.48529052734375,173.6974948472255,170.18786027937264,173.3207639858642,64588900,169.73130264282227,168.1283856201172,1,0.00020365871311511796,0.00020365871311511796
2023-05-12,170.8592987060547,172.33451847611525,169.3048550658258,171.8988778353498,45533100,169.83076095581055,168.25966186523436,1,0.002193785619592603,0.002193785619592603
2023-10-03,170.92149353027344,172.14095595651972,169.3550569046923,170.78269477378157,49594600,169.92841644287108,168.38624908447267,1,0.0003640119366623562,0.0003640119366623562
2023-05-17,170.97811889648438,171.21573009717264,168.7306172756303,170.00783790944186,57951600,170.02685775756837,168.51040985107423,1,0.00033129459052450017,0.00033129459052450017
2024-03-22,171.2457733154297,172.01115512427612,169.03909913099622,170.7288907150358,71160100,170.13420867919922,168.63843688964843,1,0.0015654308321602084,0.0015654308321602084
2023-05-25,171.275146484375,172.1761141248664,169.98803043113716,170.70089424192957,56058300,170.2366584777832,168.75476470947265,1,0.00017152638793138664,0.00017152638793138664
2023-10-20,171.3973846435547,173.91559492791032,171.15943743932888,173.80653768363138,64244000,170.34125442504882,168.87149169921875,1,0.000713694670177123,0.000713694670177123
2023-10-23,171.51632690429688,172.5176595517305,168.47264840823163,169.44425467817877,55980100,170.45169677734376,168.98703796386718,1,0.0006939561008445505,0.0006939561008445505
2023-05-08,171.54281616210938,171.88887398730245,170.1684967974759,170.53431814830344,55962800,170.5472053527832,169.09993316650392,1,0.00015444161084032793,0.00015444161084032793
2024-03-15,171.583740234375,171.583740234375,169.26772563447943,170.14244776104985,121752700,170.6411376953125,169.21086364746094,1,0.00023856476873351795,0.00023856476873351795
2023-05-10,171.60214233398438,172.06684167430913,169.96086445482297,171.06824047843108,53724500,170.73415908813476,169.3127020263672,1,0.0001072485049238292,0.0001072485049238292
2023-05-05,171.61203002929688,172.33379095243657,168.8337158986843,169.05123536921852,113453200,170.82354202270508,169.41216766357422,1,5.761988270092111e-05,5.761988270092111e-05
2024-04-15,171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800,170.91459121704102,169.50977813720704,1,0.00024060249853152804,0.00024060249853152804
2024-03-11,171.71295166015625,173.33317133974063,171.01715691552084,171.90181348381185,60139500,171.00727233886718,169.60849090576173,1,0.0003473940821401289,0.0003473940821401289
2023-05-11,171.7899932861328,172.62051394942262,170.22781484613878,171.88887125937896,49514700,171.0916374206543,169.7044613647461,1,0.0004486652010329273,0.0004486652010329273
2023-10-24,171.9525909423828,172.18061423977284,169.97965162202772,171.56593616509952,43816600,171.18243865966798,169.79473754882812,1,0.0009464908469911659,0.0009464908469911659
2024-03-14,171.96144104003906,173.26357438070215,171.01714714290978,171.87198497095238,72913500,171.2634490966797,169.88042785644532,1,5.146824254143034e-05,5.146824254143034e-05
2024-05-02,171.9912872314453,172.37894542666191,169.8641344122997,171.47440458209337,94214900,171.3447998046875,169.96493591308592,1,0.00017356327805662097,0.00017356327805662097
2023-10-04,172.17071533203125,172.71600162052053,169.5037820439095,169.62274809669574,53020300,171.43512191772462,170.05221893310548,1,0.001043239477267699,0.001043239477267699
2024-03-12,172.19007873535156,172.98527928876703,169.9834044040384,172.1105571632911,59825400,171.52209701538087,170.13949188232422,1,0.00011246629999162039,0.00011246629999162039
2023-10-02,172.25990295410156,172.80518912572896,169.46408028935463,169.75160169254372,52164500,171.61082763671874,170.22498046875,1,0.0004055066311765554,0.0004055066311765554
2024-03-27,172.26959228515625,172.55785986634996,169.08880538680637,169.3870074763491,60273300,171.68134231567382,170.3102651977539,1,5.6248325283725364e-05,5.6248325283725364e-05
2023-09-21,172.43833923339844,174.7880239939856,172.368947431924,173.05303229407238,63149100,171.75718460083007,170.39693725585937,1,0.0009795515621981998,0.0009795515621981998
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400,171.831201171875,170.48043273925782,1,0.00011662768311149208,0.00011662768311149208
2023-05-22,172.47315979003906,172.97811385055638,171.73059450812943,172.25533943207657,43570900,171.89257049560547,170.5642224121094,1,8.529284954827965e-05,8.529284954827965e-05
2023-11-01,172.47801208496094,172.73577684542204,168.6610241296242,169.5334819772275,56934900,171.95271377563478,170.64651885986328,1,2.8133623386938922e-05,2.8133623386938922e-05
2023-08-17,172.50775146484375,175.9876437638565,171.9922068223475,175.62082177696578,66062900,172.00823211669922,170.72543395996092,1,0.00017242418046992114,0.00017242418046992114
2024-03-18,172.67713928222656,176.64319229534289,172.4783429395777,174.51603957790343,75604200,172.0662727355957,170.80634552001953,1,0.0009819142383136192,0.0009819142383136192
2023-09-13,172.71595764160156,175.77945374423584,172.48791926125182,174.99622042167854,84267900,172.12492980957032,170.88763580322265,1,0.00022480311833028566,0.00022480311833028566
2023-08-18,172.9935760498047,173.59834528388794,170.48527458580276,170.82235510894964,61172200,172.1954216003418,170.97368316650392,1,0.0016073697647509544,0.0016073697647509544
2023-09-22,173.29100036621094,175.5613698772793,172.55735626241975,173.17203432298646,56725400,172.2798645019531,171.0629116821289,1,0.001719279543193064,0.001719279543193064
2023-05-18,173.31472778320312,173.50284672542747,170.86921174934298,171.2850464654308,65496700,172.36499938964843,171.15180358886718,1,0.0001369223845557599,0.0001369223845557599
2023-10-05,173.40997314453125,173.94533544106068,171.19908676207933,172.29956799243436,48527900,172.45283203125,171.24063537597655,1,0.0005495514578961469,0.0005495514578961469
2023-05-19,173.4236297607422,174.6414324508558,173.20580942819797,174.6414324508558,55809500,172.5383659362793,171.32892211914063,1,7.875334943707735e-05,7.875334943707735e-05
2023-09-15,173.50912475585938,174.9863520978111,172.32934279478667,174.9665193801663,109259500,172.62432250976562,171.41712951660156,1,0.0004929835411422445,0.0004929835411422445
2023-05-26,173.6909942626953,174.02763540020757,171.39399976147126,171.60192472559552,54835000,172.71124267578125,171.50642639160156,1,0.0010481841061202868,0.0010481841061202868
2023-10-19,173.95523071289062,176.31480912563077,173.68754204474868,174.53024321789624,59302900,172.81093215942383,171.59942169189452,1,0.0015213019610889056,0.0015213019610889056
2023-09-20,173.9849853515625,178.158871491594,173.8957457034938,177.72264255589144,58436200,172.91061706542968,171.6929718017578,1,0.00017104768019882144,0.00017104768019882144
2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300,173.00154190063478,171.78010314941406,1,2.4293386936546923e-05,2.4293386936546923e-05
2024-03-04,174.04885864257812,175.838040881393,172.74670999766127,175.09254322615726,81510100,173.0944808959961,171.86697845458986,1,0.0003428178434012885,0.0003428178434012885
2023-09-14,174.2328338623047,174.5897470555056,172.09135470309917,172.507750907179,60895800,173.19312744140626,171.95680084228516,1,0.0010570320377933928,0.0010570320377933928
2023-08-21,174.33200073242188,174.61952217759173,172.25001931121287,173.56861510861043,46311900,173.29624786376954,172.0469534301758,1,0.0005691629293911316,0.0005691629293911316
2023-10-18,174.33200073242188,176.0570840196497,173.60826541418712,174.07423592634754,54764400,173.39093093872071,172.1369467163086,1,0.0,0.0
